id,order_id,actual_dispatch_date
214376,214376,29/12/2017
214442,214442,30/12/2017
214448,214448,29/12/2017
214455,214455,29/12/2017
214480,214480,30/12/2017
214531,214531,
214587,214587,30/12/2017
214594,214594,30/12/2017
214607,214607,29/12/2017
214664,214664,29/12/2017
214736,214736,30/12/2017
214850,214850,
214890,214890,2018-02-01
214903,214903,29/12/2017
214935,214935,30/12/2017
214962,214962,29/12/2017
214992,214992,29/12/2017
215020,215020,30/12/2017
215043,215043,29/12/2017
215053,215053,29/12/2017
215116,215116,30/12/2017
215155,215155,30/12/2017
215259,215259,30/12/2017
215315,215315,30/12/2017
215368,215368,30/12/2017
215384,215384,30/12/2017
215469,215469,30/12/2017
215519,215519,30/12/2017
215533,215533,30/12/2017
215546,215546,
215572,215572,30/12/2017
215612,215612,30/12/2017
215639,215639,30/12/2017
215660,215660,2018-03-01
215777,215777,2018-01-01
215824,215824,30/12/2017
215854,215854,30/12/2017
215870,215870,2018-02-01
215920,215920,30/12/2017
215930,215930,30/12/2017
215946,215946,2018-02-01
215962,215962,30/12/2017
215977,215977,30/12/2017
216044,216044,30/12/2017
216052,216052,30/12/2017
216059,216059,30/12/2017
216066,216066,2018-05-01
216073,216073,30/12/2017
216076,216076,
216094,216094,30/12/2017
216218,216218,
216237,216237,2018-02-01
216256,216256,30/12/2017
216273,216273,2018-01-01
216353,216353,2018-03-01
216393,216393,30/12/2017
216401,216401,2018-01-01
216452,216452,2018-03-01
216485,216485,2018-03-01
216527,216527,2018-01-01
216570,216570,2018-03-01
216619,216619,2018-01-01
216692,216692,2018-01-01
216706,216706,2018-02-01
13404,13404,31/5/2017
13551,13551,31/5/2017
13897,13897,31/5/2017
13904,13904,2017-02-06
13919,13919,
13941,13941,30/5/2017
14008,14008,2017-03-06
14027,14027,31/5/2017
14055,14055,31/5/2017
14097,14097,2017-01-06
14145,14145,31/5/2017
14172,14172,
14386,14386,2017-02-06
14507,14507,2017-01-06
14522,14522,2017-02-06
14548,14548,2017-01-06
14655,14655,2017-02-06
14774,14774,2017-02-06
14809,14809,25/6/2017
14815,14815,2017-01-06
14836,14836,2017-02-06
14856,14856,2017-01-06
15001,15001,2017-01-06
15002,15002,2017-03-06
15027,15027,2017-05-06
15064,15064,
15100,15100,2017-07-06
15190,15190,2017-02-06
15210,15210,2017-02-06
15222,15222,2017-02-06
15232,15232,17/6/2017
15294,15294,2017-02-06
15313,15313,2017-03-06
15357,15357,2017-02-06
15390,15390,2017-02-06
15422,15422,2017-03-06
15529,15529,2017-02-06
15544,15544,
15552,15552,2017-05-06
15571,15571,2017-03-06
15580,15580,2017-03-06
15599,15599,2017-03-06
15697,15697,2017-03-06
15716,15716,2017-03-06
15805,15805,2017-03-06
15812,15812,2017-05-06
15887,15887,2017-05-06
16061,16061,2017-05-06
16109,16109,2017-05-06
16147,16147,2017-05-06
16252,16252,
16400,16400,2017-05-06
16506,16506,2017-06-06
16521,16521,2017-06-06
16574,16574,2017-06-06
16686,16686,2017-05-06
16734,16734,2017-05-06
16759,16759,2017-08-06
16810,16810,2017-06-06
16941,16941,13/6/2017
17037,17037,2017-06-06
17053,17053,2017-06-06
17077,17077,2017-06-06
17136,17136,2017-06-06
17151,17151,2017-08-06
17174,17174,20/6/2017
17221,17221,2017-06-06
17449,17449,2017-07-06
17472,17472,2017-12-06
17567,17567,2017-07-06
17676,17676,2017-08-06
17714,17714,2017-08-06
17747,17747,2017-09-06
17876,17876,2017-08-06
17924,17924,
17963,17963,2017-08-06
17988,17988,2017-08-06
18046,18046,2017-11-06
18098,18098,2017-08-06
18172,18172,2017-08-06
18234,18234,16/6/2017
18264,18264,2017-11-06
18385,18385,2017-10-06
18396,18396,13/6/2017
18476,18476,2017-09-06
18645,18645,2017-10-06
18675,18675,2017-10-06
18778,18778,14/6/2017
18876,18876,2017-10-06
18921,18921,2017-10-06
18927,18927,2017-10-06
19144,19144,2017-12-06
19405,19405,28/6/2017
19550,19550,13/6/2017
19810,19810,2017-12-06
20003,20003,14/6/2017
20074,20074,15/6/2017
20133,20133,13/6/2017
20208,20208,14/6/2017
216793,216793,2018-02-01
216807,216807,2018-02-01
216822,216822,2018-02-01
216825,216825,2018-01-01
216827,216827,2018-01-01
216862,216862,2018-02-01
216896,216896,2018-03-01
216945,216945,2018-01-01
216977,216977,2018-03-01
217012,217012,2018-04-01
217026,217026,2018-02-01
217133,217133,2018-03-01
217145,217145,2018-01-01
217169,217169,2018-04-01
217181,217181,2018-03-01
217225,217225,2018-03-01
217266,217266,2018-01-01
217285,217285,2018-01-01
217320,217320,2018-01-01
217329,217329,2018-02-01
217330,217330,2018-02-01
217337,217337,2018-01-01
217349,217349,
217364,217364,2018-03-01
217382,217382,2018-01-01
217468,217468,2018-02-01
217522,217522,2018-02-01
217529,217529,2018-01-01
217587,217587,2018-01-01
217650,217650,2018-01-01
217689,217689,2018-03-01
217716,217716,2018-01-01
217750,217750,2018-01-01
217757,217757,2018-01-01
217858,217858,2018-01-01
217902,217902,2018-02-01
217937,217937,2018-01-01
217973,217973,2018-01-01
217983,217983,2018-02-01
218030,218030,2018-02-01
218106,218106,2018-03-01
218110,218110,2018-02-01
218136,218136,2018-01-01
218141,218141,2018-02-01
218150,218150,2018-01-01
218231,218231,2018-03-01
218283,218283,2018-02-01
218330,218330,2018-02-01
218336,218336,2018-02-01
218364,218364,2018-04-01
218375,218375,2018-02-01
218447,218447,2018-02-01
218467,218467,2018-02-01
218496,218496,2018-02-01
218542,218542,2018-02-01
218580,218580,2018-02-01
218598,218598,2018-02-01
218652,218652,2018-03-01
218666,218666,2018-03-01
218676,218676,2018-02-01
218702,218702,2018-03-01
218711,218711,2018-02-01
218764,218764,2018-02-01
218793,218793,2018-02-01
218859,218859,2018-02-01
218872,218872,2018-05-01
218880,218880,2018-02-01
218891,218891,2018-03-01
218913,218913,2018-03-01
218940,218940,2018-02-01
219016,219016,2018-03-01
219083,219083,2018-02-01
219102,219102,2018-03-01
219171,219171,2018-03-01
219255,219255,2018-03-01
219272,219272,2018-03-01
219336,219336,2018-03-01
219347,219347,2018-03-01
219359,219359,2018-03-01
219404,219404,2018-03-01
219418,219418,2018-03-01
219541,219541,
219581,219581,2018-03-01
219597,219597,2018-03-01
219620,219620,2018-04-01
219636,219636,2018-03-01
219666,219666,2018-03-01
219675,219675,2018-03-01
219754,219754,2018-04-01
219768,219768,2018-03-01
219784,219784,2018-04-01
219857,219857,2018-03-01
219895,219895,2018-03-01
219908,219908,2018-04-01
219926,219926,2018-04-01
219940,219940,2018-05-01
219961,219961,2018-04-01
219991,219991,2018-03-01
220061,220061,2018-06-01
220107,220107,2018-05-01
220149,220149,2018-03-01
220158,220158,2018-04-01
220175,220175,2018-04-01
220193,220193,2018-03-01
220208,220208,2018-03-01
220241,220241,2018-05-01
220272,220272,2018-04-01
220324,220324,2018-03-01
220342,220342,2018-04-01
220451,220451,2018-04-01
220503,220503,2018-04-01
220511,220511,2018-06-01
220526,220526,2018-04-01
220539,220539,2018-04-01
220546,220546,2018-04-01
220685,220685,2018-04-01
220703,220703,2018-06-01
220755,220755,2018-05-01
220813,220813,2018-04-01
220852,220852,2018-06-01
220869,220869,2018-04-01
220903,220903,2018-04-01
220946,220946,2018-04-01
220982,220982,2018-04-01
221014,221014,2018-04-01
221140,221140,2018-04-01
221187,221187,2018-05-01
221207,221207,2018-04-01
221229,221229,2018-04-01
221257,221257,2018-04-01
221281,221281,2018-04-01
221317,221317,2018-04-01
221325,221325,2018-05-01
221364,221364,2018-06-01
20483,20483,16/6/2017
20572,20572,14/6/2017
20623,20623,16/6/2017
20683,20683,14/6/2017
20716,20716,15/6/2017
20939,20939,20/6/2017
21283,21283,16/6/2017
21512,21512,16/6/2017
21570,21570,16/6/2017
21707,21707,17/6/2017
21897,21897,19/6/2017
21979,21979,20/6/2017
22042,22042,19/6/2017
22614,22614,20/6/2017
22886,22886,20/6/2017
23185,23185,22/6/2017
23213,23213,22/6/2017
23225,23225,21/6/2017
23292,23292,20/6/2017
23379,23379,21/6/2017
23402,23402,22/6/2017
23638,23638,21/6/2017
24119,24119,21/6/2017
24158,24158,22/6/2017
24460,24460,23/6/2017
24506,24506,26/6/2017
24603,24603,22/6/2017
24779,24779,24/6/2017
24863,24863,23/6/2017
24883,24883,23/6/2017
24931,24931,
25000,25000,24/6/2017
25037,25037,
25313,25313,26/6/2017
26202,26202,2017-04-07
26293,26293,26/6/2017
26655,26655,27/6/2017
26875,26875,26/6/2017
26899,26899,27/6/2017
26929,26929,30/6/2017
26972,26972,27/6/2017
221474,221474,2018-05-01
221574,221574,2018-05-01
221678,221678,2018-04-01
221756,221756,2018-05-01
221762,221762,2018-05-01
221788,221788,2018-08-01
221805,221805,2018-11-01
221820,221820,2018-05-01
221852,221852,2018-05-01
221879,221879,2018-05-01
221914,221914,2018-09-01
221937,221937,2018-10-01
222035,222035,2018-05-01
222119,222119,2018-05-01
222130,222130,2018-05-01
222217,222217,2018-05-01
222232,222232,2018-05-01
222248,222248,2018-05-01
222354,222354,2018-08-01
222426,222426,2018-05-01
222436,222436,2018-06-01
222504,222504,2018-05-01
222527,222527,2018-05-01
222536,222536,2018-05-01
222564,222564,2018-08-01
222641,222641,2018-05-01
222655,222655,2018-08-01
222690,222690,2018-06-01
222722,222722,2018-05-01
222773,222773,2018-06-01
222840,222840,2018-09-01
222938,222938,2018-09-01
222953,222953,2018-06-01
222964,222964,2018-09-01
222998,222998,2018-10-01
223040,223040,2018-05-01
223086,223086,2018-05-01
223096,223096,2018-08-01
223113,223113,2018-06-01
223138,223138,2018-06-01
223204,223204,2018-06-01
223269,223269,2018-06-01
223325,223325,2018-08-01
223342,223342,2018-06-01
223442,223442,2018-06-01
223458,223458,2018-06-01
223510,223510,2018-06-01
223541,223541,2018-10-01
223556,223556,2018-06-01
223571,223571,2018-08-01
223629,223629,2018-06-01
223652,223652,2018-06-01
223690,223690,2018-08-01
223723,223723,2018-08-01
223760,223760,2018-09-01
223777,223777,2018-06-01
223809,223809,2018-06-01
223836,223836,2018-06-01
223980,223980,2018-06-01
223996,223996,16/1/2018
224099,224099,2018-06-01
224128,224128,2018-08-01
224145,224145,2018-11-01
224160,224160,2018-07-01
224168,224168,2018-06-01
224209,224209,2018-06-01
224226,224226,2018-10-01
224274,224274,13/1/2018
224288,224288,2018-11-01
224374,224374,2018-06-01
224392,224392,2018-06-01
224434,224434,2018-06-01
224448,224448,2018-06-01
224571,224571,
224583,224583,2018-10-01
224588,224588,2018-06-01
224633,224633,2018-06-01
224640,224640,2018-08-01
224764,224764,2018-06-01
224820,224820,2018-06-01
224821,224821,2018-12-01
224854,224854,2018-09-01
224868,224868,2018-08-01
224923,224923,13/1/2018
224933,224933,2018-09-01
224967,224967,2018-08-01
224983,224983,2018-08-01
225015,225015,2018-08-01
225022,225022,2018-08-01
225057,225057,2018-08-01
225071,225071,2018-07-01
225109,225109,2018-08-01
225142,225142,2018-09-01
225149,225149,2018-08-01
225179,225179,2018-10-01
225195,225195,2018-10-01
225209,225209,2018-10-01
225422,225422,2018-11-01
225445,225445,2018-08-01
225477,225477,2018-08-01
225497,225497,2018-08-01
225553,225553,
225578,225578,2018-09-01
225590,225590,2018-10-01
225604,225604,2018-09-01
225643,225643,2018-08-01
225650,225650,2018-08-01
225659,225659,2018-08-01
225667,225667,13/1/2018
225705,225705,2018-08-01
225726,225726,2018-08-01
225741,225741,2018-08-01
225774,225774,2018-11-01
225786,225786,13/1/2018
225803,225803,2018-09-01
225855,225855,2018-10-01
225873,225873,2018-08-01
225907,225907,2018-08-01
225917,225917,2018-08-01
225926,225926,2018-09-01
225990,225990,2018-09-01
226111,226111,2018-08-01
27234,27234,28/6/2017
27584,27584,28/6/2017
27626,27626,28/6/2017
27720,27720,28/6/2017
27765,27765,28/6/2017
28033,28033,30/6/2017
28075,28075,2017-01-07
28131,28131,29/6/2017
28215,28215,2017-01-07
28352,28352,29/6/2017
28379,28379,2017-04-07
28600,28600,29/6/2017
28911,28911,2017-01-07
29246,29246,2017-01-07
29274,29274,30/6/2017
226126,226126,2018-08-01
226158,226158,2018-09-01
226179,226179,2018-10-01
226197,226197,13/1/2018
226203,226203,2018-09-01
226216,226216,2018-08-01
226268,226268,2018-08-01
226284,226284,2018-10-01
226335,226335,2018-08-01
226352,226352,2018-08-01
226410,226410,2018-08-01
226417,226417,2018-08-01
226428,226428,
226511,226511,2018-09-01
226528,226528,2018-08-01
226562,226562,2018-09-01
226573,226573,2018-08-01
226617,226617,2018-08-01
226636,226636,
226670,226670,2018-08-01
226695,226695,2018-08-01
226729,226729,2018-09-01
226793,226793,2018-10-01
226806,226806,2018-09-01
226834,226834,2018-12-01
226882,226882,2018-08-01
226944,226944,2018-08-01
226960,226960,2018-08-01
227015,227015,2018-09-01
227076,227076,2018-08-01
227096,227096,2018-09-01
227135,227135,2018-08-01
227179,227179,2018-08-01
227205,227205,2018-08-01
227213,227213,2018-08-01
227226,227226,2018-08-01
227234,227234,2018-10-01
227271,227271,2018-08-01
227316,227316,2018-09-01
227346,227346,2018-08-01
227381,227381,2018-08-01
227407,227407,2018-08-01
227416,227416,2018-08-01
227488,227488,2018-08-01
227493,227493,2018-11-01
227527,227527,2018-11-01
227544,227544,2018-08-01
227548,227548,2018-08-01
227558,227558,2018-08-01
227579,227579,2018-09-01
227614,227614,13/1/2018
227631,227631,16/1/2018
227698,227698,2018-09-01
227702,227702,2018-09-01
227710,227710,
227721,227721,2018-08-01
227728,227728,2018-08-01
227729,227729,2018-09-01
227762,227762,2018-08-01
227832,227832,2018-08-01
227866,227866,2018-09-01
227881,227881,2018-08-01
227888,227888,2018-11-01
227893,227893,2018-12-01
227908,227908,2018-09-01
227915,227915,2018-09-01
227982,227982,2018-09-01
228006,228006,15/1/2018
228011,228011,2018-10-01
228049,228049,2018-08-01
228068,228068,2018-09-01
228102,228102,2018-09-01
228109,228109,16/1/2018
228200,228200,2018-09-01
228230,228230,2018-09-01
228239,228239,2018-09-01
228324,228324,2018-10-01
228331,228331,13/1/2018
228337,228337,2018-10-01
228376,228376,2018-09-01
228418,228418,2018-09-01
228425,228425,2018-09-01
228474,228474,2018-09-01
228483,228483,2018-10-01
228492,228492,2018-10-01
228503,228503,2018-09-01
228533,228533,2018-09-01
228573,228573,2018-09-01
228616,228616,2018-09-01
228647,228647,2018-09-01
228677,228677,2018-09-01
228718,228718,
228734,228734,2018-09-01
228749,228749,16/1/2018
228797,228797,2018-09-01
228808,228808,2018-09-01
228831,228831,2018-10-01
228876,228876,2018-09-01
228909,228909,2018-10-01
228938,228938,2018-09-01
228987,228987,2018-09-01
229039,229039,2018-10-01
229053,229053,2018-10-01
229087,229087,2018-09-01
229133,229133,13/1/2018
229139,229139,13/1/2018
229153,229153,2018-10-01
229240,229240,2018-09-01
229262,229262,2018-09-01
229305,229305,2018-09-01
229319,229319,2018-09-01
229328,229328,2018-10-01
229337,229337,2018-10-01
229624,229624,2018-10-01
229639,229639,2018-09-01
229773,229773,16/1/2018
229843,229843,2018-09-01
229855,229855,2018-10-01
229877,229877,2018-10-01
229917,229917,2018-12-01
229937,229937,2018-10-01
229952,229952,2018-12-01
229960,229960,2018-10-01
229970,229970,2018-10-01
229996,229996,2018-10-01
230019,230019,2018-10-01
230067,230067,2018-10-01
230189,230189,2018-12-01
230218,230218,2018-10-01
230226,230226,2018-10-01
230262,230262,2018-10-01
230322,230322,2018-10-01
230347,230347,2018-10-01
230405,230405,2018-10-01
230429,230429,2018-10-01
230449,230449,2018-10-01
230485,230485,2018-10-01
230556,230556,2018-10-01
230705,230705,2018-10-01
230726,230726,16/1/2018
230750,230750,2018-12-01
230775,230775,2018-10-01
230790,230790,2018-12-01
230824,230824,2018-10-01
230885,230885,2018-10-01
231101,231101,2018-12-01
231120,231118,17/1/2018
231199,231199,2018-10-01
231217,231217,
231224,231224,2018-12-01
231251,231251,2018-10-01
231294,231294,2018-10-01
231300,231300,2018-12-01
231334,231334,2018-12-01
231343,231343,2018-11-01
231374,231374,2018-10-01
231428,231428,2018-11-01
231446,231446,2018-11-01
231535,231535,2018-12-01
231598,231598,2018-11-01
231661,231661,2018-11-01
231681,231681,2018-11-01
231695,231695,2018-11-01
231703,231703,2018-11-01
231750,231750,2018-11-01
231797,231797,13/1/2018
231816,231816,16/1/2018
231833,231833,2018-11-01
231875,231875,2018-11-01
231934,231934,2018-11-01
231946,231946,13/1/2018
231979,231979,2018-11-01
232013,232013,2018-11-01
232044,232044,13/1/2018
232054,232054,2018-11-01
232062,232062,2018-11-01
232079,232079,2018-11-01
232108,232108,2018-11-01
232155,232155,2018-12-01
232251,232251,2018-11-01
232269,232269,2018-11-01
232293,232293,2018-11-01
232313,232313,2018-11-01
232325,232325,2018-11-01
232338,232338,2018-11-01
232427,232427,2018-12-01
232446,232446,2018-11-01
232461,232461,2018-11-01
232536,232536,2018-11-01
232558,232558,2018-11-01
232565,232565,16/1/2018
232650,232650,2018-11-01
232658,232658,2018-12-01
232672,232672,2018-12-01
232694,232694,2018-12-01
232726,232726,13/1/2018
232793,232793,2018-12-01
232823,232823,2018-12-01
232847,232847,2018-11-01
232861,232861,2018-12-01
232882,232882,2018-12-01
233053,233053,2018-12-01
130381,130381,14/11/2017
142936,142936,2017-07-11
145136,145136,2017-08-11
145506,145506,2017-07-11
145530,145530,2017-08-11
145548,145548,2017-07-11
145562,145562,2017-07-11
145577,145577,2017-07-11
145629,145629,2017-09-11
145655,145655,2017-07-11
145706,145706,2017-08-11
145763,145763,2017-08-11
145804,145804,2017-08-11
145891,145891,2017-07-11
145901,145901,2017-07-11
145907,145907,2017-07-11
145923,145923,2017-07-11
145942,145942,2017-07-11
145949,145949,2017-07-11
146017,146017,2017-09-11
146113,146113,2017-07-11
146120,146120,2017-10-11
146182,146182,2017-08-11
146223,146223,2017-09-11
146225,146225,2017-07-11
146262,146262,2017-08-11
146272,146272,2017-07-11
